Ticker,Event,Subtitle,Bid,Ask,Last,Volume
KXMVESPORTSMULTIGAMEEXTENDED-S202550BD8AC560E-E17EC32988D,"yes DeMario Douglas,yes Stefon Diggs,yes TreVeyon Henderson",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A752E69654D-95466751BA4,"yes Kon Knueppel: 1+,yes LaMelo Ball: 2+,yes Miles Bridges: 1+,yes Tyrese Maxey: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+,yes Miles Bridges: 2+,yes Tyrese Maxey: 6+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+,yes Tyrese Maxey: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025ADA2143CC97-8DCCD43A34C,"yes Hunter Henry: 3+,yes Kenneth Walker III: 2+,yes Kenneth Walker III: 60+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20252DDCECBD982-5F7C46C85B2,"yes Atlanta,yes Houston,yes Cleveland,yes Boston,yes Luka Dončić: 30+,yes LaMelo Ball: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025DBB3EB84131-E77A8141DFA,"yes Alperen Sengun: 2+,yes Payton Pritchard: 2+,yes CJ McCollum: 10+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Kevin Durant: 20+,yes Miles Bridges: 10+,yes Jaylen Brown: 20+,yes Payton Pritchard: 10+,yes Nikola Vučević: 6+,yes Amen Thompson: 4+,yes Kevin Durant: 2+,yes Donovan Mitchell: 2+,yes Evan Mobley: 4+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025821CA6EEF8B-A6B8F119B4B,"yes Jaxon Smith-Njigba,yes Sam Darnold: 2+,yes Sam Darnold: 175+,yes Stefon Diggs: 3+,yes Jaxon Smith-Njigba: 5+,yes Cooper Kupp: 20+,yes Rhamondre Stevenson: 40+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A5A48BF4858-57FD572C3C4,"yes Kon Knueppel: 1+,yes LaMelo Ball: 2+,yes Miles Bridges: 1+,yes Tyrese Maxey: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+,yes Miles Bridges: 2+,yes Tyrese Maxey: 6+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202569753BEB482-F37ABB9EFA4,"yes Over 3.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 7.5 goals scored,yes Over 4.5 goals scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025387478336F6-71E0EE49480,"yes Pascal Siakam: 1+,yes LeBron James: 1+,yes Kevin Durant: 1+,yes Jaren Jackson Jr.: 1+,yes Desmond Bane: 1+,yes Paolo Banchero: 1+,yes Kon Knueppel: 1+,yes Miles Bridges: 1+,yes Anthony Edwards: 2+,yes Coby White: 2+,yes Nikola Vučević: 2+,yes Alperen Sengun: 2+,yes Amen Thompson: 2+,yes Paolo Banchero: 2+,yes Derrick White: 2+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Anthony Edwards: 2+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes Alperen Sengun: 6+,yes Amen Thompson: 4+,yes Kevin Durant: 2+,yes Donovan Mitchell: 2+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+,yes Derrick White: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202514B96CA13D6-2084726D8BF,"yes Atlanta,yes Houston,yes Cleveland,yes Luka Dončić: 30+,yes LaMelo Ball: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E8BEF880B6C-54684CF6607,"yes EDM Oilers,yes NYR Rangers,yes LA Kings,yes PHI Flyers",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E140042F153-E0C172C21B9,"yes Drake Maye: 1+,yes Sam Darnold: 2+,yes Over 45.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025C0E7015A43E-F988D93B220,"yes Hunter Henry,yes Rhamondre Stevenson,yes Cooper Kupp,yes Kenneth Walker III,yes Jaxon Smith-Njigba: 90+,yes Drake Maye: 20+,yes New England",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202574D5DDB423E-B8B1360E161,"yes Golden State,yes Draymond Green: 10+,yes Stephen Curry: 30+,yes Draymond Green: 4+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20252929BF40676-303F58380B6,"yes Josh Giddey: 8+,yes Coby White: 20+,yes Josh Giddey: 20+,yes Luka Dončić: 35+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E99CA071AD5-230EA6A7A97,"yes Jaxon Smith-Njigba,yes Drake Maye: 2+,yes Sam Darnold: 3+,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 2+,yes Kayshon Boutte: 1+,yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Jaxon Smith-Njigba: 6+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025AA54DA5A548-784C90BFEC8,"yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Sam Darnold: 175+,yes Cooper Kupp: 20+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025BF836227C99-AE079A20D30,"yes Jalen Johnson: 4+,yes Jalen Johnson: 20+,yes Pascal Siakam: 15+,yes Dyson Daniels: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202514C5D20BA85-028A082541F,"yes Drake Maye: 175+,yes Sam Darnold: 225+,yes Kayshon Boutte: 3+,yes Stefon Diggs: 30+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255DCAC8B1B21-F3EFD924FE1,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Kayshon Boutte: 1+,yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Stefon Diggs: 30+,yes Drake Maye: 10+,yes Rhamondre Stevenson: 40+,yes Kenneth Walker III: 60+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255D75E28362C-F751B9D3CF5,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Sam Darnold: 2+,yes Drake Maye: 200+,yes Sam Darnold: 200+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 20+,yes TreVeyon Henderson: 30+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025590717A7080-CF828BBB3A7,"yes Nickeil Alexander-Walker: 1+,yes Nickeil Alexander-Walker: 4+,yes Nickeil Alexander-Walker: 10+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20259528E6EB878-7A8BD3F0C6F,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes CJ McCollum: 10+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 20+,yes Kon Knueppel: 4+,yes Dyson Daniels: 1+,yes Tyrese Maxey: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025F43EB007E33-066B65DC6E7,"yes Drake Maye: 175+,yes Rhamondre Stevenson: 1+,yes Rashid Shaheed: 1+,yes AJ Barner: 10+,yes TreVeyon Henderson: 50+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255C190834576-C495F1D8C8D,"yes Pascal Siakam: 1+,yes LeBron James: 1+,yes Kevin Durant: 1+,yes Jaren Jackson Jr.: 1+,yes Desmond Bane: 1+,yes Paolo Banchero: 1+,yes Kon Knueppel: 1+,yes Miles Bridges: 1+,yes Anthony Edwards: 2+,yes Coby White: 2+,yes Nikola Vučević: 2+,yes Alperen Sengun: 2+,yes Paolo Banchero: 2+,yes Derrick White: 2+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Anthony Edwards: 2+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes Alperen Sengun: 6+,yes Amen Thompson: 4+,yes Kevin Durant: 2+,yes Donovan Mitchell: 2+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+,yes Derrick White: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025373B097DA6B-79956BAEF69,"yes CJ McCollum: 4+,yes Jalen Johnson: 20+,yes Pascal Siakam: 20+,yes Pascal Siakam: 6+,yes Jalen Johnson: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A752E69654D-81F35B0D536,"yes Kon Knueppel: 1+,yes LaMelo Ball: 2+,yes Miles Bridges: 1+,yes Tyrese Maxey: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+,yes Miles Bridges: 2+,yes Tyrese Maxey: 6+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+,yes Tyrese Maxey: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025D341EF2D0D2-5F6C4E4D245,"yes Luka Dončić: 2+,yes CJ McCollum: 10+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Draymond Green: 2+,yes Julius Randle: 4+,yes Rudy Gobert: 8+,yes Pascal Siakam: 4+,yes Evan Mobley: 6+,yes Kon Knueppel: 4+,yes LaMelo Ball: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202569753BEB482-CC44A9A676A,"yes Over 3.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,no Over 7.5 goals scored,yes Over 4.5 goals scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B5BBE3DCBA5-622677471B5,"yes Atlanta,yes CJ McCollum: 15+,yes Nickeil Alexander-Walker: 15+,yes Pascal Siakam: 20+,yes Pascal Siakam: 6+,no Over 248.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025AD8D38A213B-F7514E86015,"yes Norfolk St.,yes Le Moyne wins by over 3.5 Points,yes Duke wins by over 6.5 Points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025BA986ED8D73-971AC41F3B8,"yes Drake Maye: 2+,yes Sam Darnold: 2+,yes Drake Maye: 300+,yes Sam Darnold: 300+,yes Stefon Diggs: 30+,yes Jaxon Smith-Njigba: 80+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025DDC794658D5-1F861AA9DA1,"yes Jaxon Smith-Njigba,yes Drake Maye: 225+,yes Sam Darnold: 225+,yes Jaxon Smith-Njigba: 80+,yes Seattle wins by over 5.5 points,yes Over 45.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025FA72A591E48-8AC9AEC3BB1,"yes Atlanta,yes Cleveland,yes Luka Dončić: 30+,yes Los Angeles L wins by over 1.5 Points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025004038E5AEB-391532C2B05,"yes Jalen Johnson: 4+,yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Julius Randle: 15+,yes CJ McCollum: 10+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Coby White: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Luka Dončić: 30+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 10+,yes Donovan Mitchell: 25+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Paolo Banchero: 20+,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Anthony Edwards: 2+,yes Julius Randle: 4+,yes Rudy Gobert: 8+,yes Jalen Johnson: 10+,yes Pascal Siakam: 4+,yes Nikola Vučević: 6+,yes Luka Dončić: 4+,yes Alperen Sengun: 6+,yes Kevin Durant: 2+,yes Evan Mobley: 4+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20259DA3C6DC550-B6552BB6A24,"yes Derrick White: 1+,yes Anthony Edwards: 20+,yes CJ McCollum: 10+,yes Kevin Durant: 20+,yes Jaylen Brown: 20+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255D75E28362C-7D3A75E4AF9,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Drake Maye: 2+,yes Drake Maye: 200+,yes Sam Darnold: 200+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 20+,yes TreVeyon Henderson: 30+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20257628EEC9D8C-4229F269472,"yes Anthony Edwards: 25+,yes Kevin Durant: 25+,yes Donovan Mitchell: 25+,yes Jaylen Brown: 25+",,0.0,0.24,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A30F54AB4BB-D5A7BF4F82E,"yes Atlanta,yes Cleveland,yes Luka Dončić: 30+,yes LaMelo Ball: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202516EEEE4DF0A-600C598C980,"yes Kenneth Walker III,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Drake Maye: 200+,yes Sam Darnold: 200+,yes Rhamondre Stevenson: 10+,yes Stefon Diggs: 30+,yes Jaxon Smith-Njigba: 80+,yes TreVeyon Henderson: 40+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202516919EC6A09-A5B9BA7320D,"yes Stephen Curry: 3+,yes Draymond Green: 2+,yes Anthony Edwards: 20+,yes Draymond Green: 4+,yes Anthony Edwards: 4+,yes Stephen Curry: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202540E9876E623-B57E713DEEB,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Sam Darnold: 175+,yes Stefon Diggs: 30+,yes Jaxon Smith-Njigba: 80+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025C2E042616C8-1F0C5D28E1E,"yes Nickeil Alexander-Walker: 4+,yes Atlanta,yes Jalen Johnson: 25+,yes Pascal Siakam: 8+,yes Dyson Daniels: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20259FE1F15F5F5-D6C307BCCE4,"yes Stephen Curry: 3+,yes Nikola Vučević: 1+,yes Luka Dončić: 2+,yes Paolo Banchero: 1+,yes Kon Knueppel: 2+,yes Anthony Edwards: 25+,yes Julius Randle: 15+,yes Rudy Gobert: 10+,yes Dyson Daniels: 10+,yes Nickeil Alexander-Walker: 15+,yes Pascal Siakam: 15+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 15+,yes Donovan Mitchell: 25+,yes Desmond Bane: 15+,yes Miles Bridges: 15+,yes Tyrese Maxey: 25+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Payton Pritchard: 10+,yes Draymond Green: 2+,yes Julius Randle: 4+,yes LaMelo Ball: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025EE3CD82C7E9-1F398AAC4B4,"yes Drake Maye: 2+,yes Drake Maye: 300+,yes Sam Darnold: 300+,yes Stefon Diggs: 30+,yes Jaxon Smith-Njigba: 80+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E92A700BD13-61CD4EA2C52,"yes Hunter Henry,yes Cooper Kupp,yes Kenneth Walker III,yes Jaxon Smith-Njigba: 90+,yes Drake Maye: 20+,yes New England",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A4316B4CAE1-3B0B1AB3DCB,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Stefon Diggs: 40+,yes Cooper Kupp: 20+,yes TreVeyon Henderson: 30+,yes Over 31.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20256548EBB5BB7-DA70EA10FAA,"yes Nickeil Alexander-Walker: 4+,yes Luka Dončić: 8+,yes CJ McCollum: 20+,yes Josh Giddey: 15+,yes Luka Dončić: 30+,yes Jaren Jackson Jr.: 20+,yes Donovan Mitchell: 30+,yes Derrick White: 15+,yes LeBron James: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20251A96A2DC3EF-C278DD487DC,"yes Over 3.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202508F7DE8E54C-765F57553C5,"yes Anthony Edwards: 2+,yes Josh Giddey: 6+,yes Payton Pritchard: 4+,yes Coby White: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B549A964149-617AC5EACAE,"yes Jaxon Smith-Njigba,yes Sam Darnold: 2+,yes Stefon Diggs: 3+,yes Jaxon Smith-Njigba: 5+,yes Cooper Kupp: 20+,yes Rhamondre Stevenson: 40+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20253117EA2BD69-671B4A07213,"yes Atlanta,yes Los Angeles L,yes LaMelo Ball: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20259339E2D5534-7C27BE13426,"yes Arizona,yes Florida A&M,yes Duke,yes Over 149.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025136370F506F-44F47CD7118,"yes Anthony Edwards: 20+,yes Minnesota wins by over 4.5 Points,yes Atlanta wins by over 4.5 Points,yes Los Angeles L wins by over 1.5 Points,yes Houston wins by over 7.5 Points,yes Cleveland wins by over 4.5 Points,yes Philadelphia wins by over 3.5 Points,yes Boston wins by over 6.5 Points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025F3F2D2550AA-CF921A5E4B7,"yes Jaxon Smith-Njigba,yes Hunter Henry: 3+,yes Kenneth Walker III: 2+,yes Kenneth Walker III: 60+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B3678B06FB8-24ACD9FB6ED,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Sam Darnold,yes Sam Darnold: 175+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20254A6AAEC7BED-52AE22B2F85,"no New England wins by over 2.5 points,yes Over 34.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025F4E7DB764E2-930074A0883,"yes Kevin Durant: 2+,yes LaMelo Ball: 6+,yes Jalen Johnson: 20+,yes Luka Dončić: 30+,yes LeBron James: 20+,yes Kevin Durant: 20+,yes Donovan Mitchell: 25+,yes Kon Knueppel: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025EA9E86C0404-4C8BF5DEB09,"yes AJ Barner,yes Jaxon Smith-Njigba,yes Sam Darnold: 250+,yes Kenneth Walker III: 3+,yes Seattle wins by over 7.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202537339CF7E73-7DC7EA23462,"yes Stephen Curry: 3+,yes Nikola Vučević: 1+,yes Luka Dončić: 2+,yes Paolo Banchero: 1+,yes Kon Knueppel: 2+,yes Anthony Edwards: 25+,yes Julius Randle: 15+,yes Rudy Gobert: 10+,yes Dyson Daniels: 10+,yes Pascal Siakam: 15+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 15+,yes Donovan Mitchell: 25+,yes Desmond Bane: 15+,yes Miles Bridges: 15+,yes Tyrese Maxey: 25+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Payton Pritchard: 10+,yes Draymond Green: 2+,yes Julius Randle: 4+,yes LaMelo Ball: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20250F829825113-D5D1601606F,"yes Boston,yes Alperen Sengun: 15+,yes Amen Thompson: 20+,yes Houston wins by over 7.5 Points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E9A4697FCC7-CFE23064315,"yes Cooper Kupp,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255F48A7F905D-FEEFE0C867D,"yes Stephen Curry: 2+,yes Alperen Sengun: 2+,yes LaMelo Ball: 4+,yes Derrick White: 2+,yes Indiana,yes Houston,yes Orlando,yes Philadelphia,yes CJ McCollum: 10+,yes Pascal Siakam: 15+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Evan Mobley: 15+,yes Jaylen Brown: 20+,yes Pascal Siakam: 4+,yes Amen Thompson: 4+,yes Donovan Mitchell: 2+,yes Evan Mobley: 4+",,0.0,0.01,0.0,103
KXMVESPORTSMULTIGAMEEXTENDED-S2025430AB7AAABA-259CA718267,"yes Cooper Kupp,yes Drake Maye: 1+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202560D726E3EAD-3662FE219E7,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Drake Maye: 200+,yes Sam Darnold: 200+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 20+,yes TreVeyon Henderson: 30+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202536F77ADB79B-5FCFE88CFE3,"yes Jaxon Smith-Njigba,yes Sam Darnold: 1+,yes Stefon Diggs: 3+,yes Jaxon Smith-Njigba: 7+,yes Over 40.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20256548EBB5BB7-66D523949B5,"yes Nickeil Alexander-Walker: 4+,yes Luka Dončić: 8+,yes CJ McCollum: 15+,yes Josh Giddey: 15+,yes Luka Dončić: 30+,yes Jaren Jackson Jr.: 20+,yes Donovan Mitchell: 30+,yes Derrick White: 15+,yes LeBron James: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255D75E28362C-AE3A3DA38BC,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Drake Maye: 1+,yes Drake Maye: 200+,yes Sam Darnold: 200+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 20+,yes TreVeyon Henderson: 30+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202554EB3E7B220-C1C60A3FC58,"yes Kevin Durant: 1+,yes Derrick White: 1+,yes Anthony Edwards: 20+,yes CJ McCollum: 10+,yes Kevin Durant: 20+,yes Jaylen Brown: 20+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255599A871D67-162FB8EB148,"yes Cleveland,yes Arizona,yes BOS Bruins",,0.0,1.0,0.2,236
KXMVESPORTSMULTIGAMEEXTENDED-S2025EFA059AC7E6-DAABB149051,"yes Jalen Johnson: 6+,yes CJ McCollum: 10+,yes Miles Bridges: 10+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20259EBE59F3001-AC29A45F815,"yes Atlanta,yes Cleveland,yes LaMelo Ball: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202524C4DC366AB-994695B345F,"yes Seattle D/ST,yes Drake Maye: 1+,yes Sam Darnold: 2+,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Seattle wins by over 5.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E99CA071AD5-F6A731FE27F,"yes Jaxon Smith-Njigba,yes Drake Maye: 2+,yes Sam Darnold: 3+,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 2+,yes Kayshon Boutte: 1+,yes AJ Barner: 2+,yes Cooper Kupp: 1+,yes Jaxon Smith-Njigba: 6+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20257F1AD110B3A-4931AA272B9,"yes Pascal Siakam: 1+,yes LeBron James: 1+,yes Kevin Durant: 1+,yes Jaren Jackson Jr.: 1+,yes Desmond Bane: 1+,yes Paolo Banchero: 1+,yes Kon Knueppel: 1+,yes Miles Bridges: 1+,yes Anthony Edwards: 2+,yes Coby White: 2+,yes Nikola Vučević: 2+,yes Paolo Banchero: 2+,yes Derrick White: 2+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Anthony Edwards: 2+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes Alperen Sengun: 6+,yes Amen Thompson: 4+,yes Kevin Durant: 2+,yes Jaren Jackson Jr.: 2+,yes Donovan Mitchell: 2+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+,yes Derrick White: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202513337BF46B4-8EA95A83F54,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 20+,yes Kon Knueppel: 4+,yes Dyson Daniels: 1+,yes Tyrese Maxey: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202532322F9C6FA-F737E3FED27,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Kevin Durant: 20+,yes Donovan Mitchell: 25+,yes Tyrese Maxey: 25+,yes Jaylen Brown: 20+,yes Josh Giddey: 6+,yes Nikola Vučević: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B7BA9B4105B-1C8C8AF3269,"yes Arizona,yes Duke,yes Over 149.5 points scored",,0.0,0.0,0.0,0
